block_number,experimental_condition,belief_id,critique_id,mc_id,task_type,task_id,response_1,reaction_time_1,response_2,reaction_time_2,response_3,age,gender,education_level (third grade),social_media_hours (daily),verbal_intelligence (self-perceived),participant_identification
3,DFU,DFU12,DFU12,DFU12,Insight,I6,incorrect,18.0810207,hij leest wat hij wilt lezen,28.4318411,4,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
4,DFU,DFU2,DFU2,DFU2,Insight,I9,correct,19.3676542,omdat er toen geen munten waren in die tijd denk ik,111.1002447,7,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
4,DFU,DFU7,DFU7,DFU7,Insight,I5,correct,37.7303729,No Response,52.5970242,5,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
4,DFU,DFU4,DFU4,DFU4,Insight,I2,incorrect,20.3919457,"droogte, platteland",49.5204858,3,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
4,DFU,DFU11,DFU11,DFU11,Insight,I3,correct,32.5624266,hart,21.8545139,2,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
5,F,F11,F11,F11,Insight,I12,incorrect,28.714824,vuur,32.2858817,7,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
5,F,F8,F8,F8,RAT,R6,incorrect,40.705841,No Response,20.0000765,5,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
5,F,F6,F6,F6,RAT,R11,incorrect,32.3089912,duane,12.4200752,5,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
5,F,F7,F7,F7,Insight,I4,correct,33.242884,herinnering,34.3807037,6,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
6,F,F4,F4,F4,Insight,I10,correct,26.6616015,beide zamdlopers omdraaien  en dan kijken hoelang die drie min eerst  duurde,88.0013095,4,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
6,F,F10,F10,F10,Insight,I8,incorrect,23.0382088,coach>hem>ruben>marit,85.8429968,4,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
6,F,F12,F12,F12,Insight,I7,incorrect,19.8568158,doordat u voeten zo snel bewegen dat je het water amper voelt en dus niet doorzakt,46.911728,3,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
6,F,F9,F9,F9,RAT,R9,incorrect,28.1029516,brood,10.8223323,5,18,Vrouw,ASO/doorstroomfinaliteit,8-9 uren,Gemiddeld,623e30db-0e2f-473b-ba5e-a81112e451d4
